id,proba
531365,0.23262
531366,0.89162
531367,0.19043
531368,0.094386
531369,0.62299
531370,0.078786
531371,0.1409
531372,0.3927
531373,0.24773
531374,0.038639
531375,0.80927
531376,0.024851
531377,0.004316
531378,0.12349
531379,0.054721
531380,0.021656
531381,0.36268
531382,0.1159
531383,0.26997
531384,0.6406
531385,0.092483
531386,0.65313
531387,0.22964
531388,0.72982
531389,0.40477
531390,0.78685
531391,0.07772
531392,0.48894
531393,0.27137
531394,0.96376
531395,0.22236
531396,0.037207
531397,0.22893
531398,0.3254
531399,0.28014
531400,1
531401,0.27726
531402,0.56275
531403,0.032864
531404,0.39418
531405,0.29513
531406,0.28637
531407,0.076944
531408,0.63855
531409,0.27144
531410,0.088032
531411,0.36401
531412,0.051817
531413,1
531414,0.058319
531415,0.19254
531416,0.37685
531417,0.16399
531418,0.1475
531419,0.1404
531420,0.44134
531421,0.97897
531422,0.44355
531423,0.037406
531424,1
531425,0.29314
531426,0.32105
531427,0.074305
531428,0.38133
531429,0.3847
531430,0.29006
531431,0.058737
531432,0.25164
531433,0.36606
531434,0.32071
531435,0.72395
531436,0.037235
531437,0.045848
531438,0.25955
531439,0.16062
531440,0.27497
531441,0.50735
531442,1
531443,0.038508
531444,0.94869
531445,0.58589
531446,0.30535
531447,0.22044
531448,0.35868
531449,0.35839
531450,0.34468
531451,0.63868
531452,0.11886
531453,0.3017
531454,0.37425
531455,0.12801
531456,0.24732
531457,0.34967
531458,0.82428
531459,0.10003
531460,0.56641
531461,0.15555
531462,0.78961
531463,0.08074
531464,0.049894
531465,0.19384
531466,0.31751
531467,0.35683
531468,0.43264
531469,0.23894
531470,0.20003
531471,0.65656
531472,0.56885
531473,0.14446
531474,0.18969
531475,0.35235
531476,0.42263
531477,0.29648
531478,0.3054
531479,0.44545
531480,0.34763
531481,0.003106
531482,0.52906
531483,0.25731
531484,0.37824
531485,0.031724
531486,0.18838
531487,0.001678
531488,0.3133
531489,0.009474
531490,0.73293
531491,0.34602
531492,0.39513
531493,0.069492
531494,0.87361
531495,0.01226
531496,0.57374
531497,0.023792
531498,0.088647
531499,0.2998
531500,0.27962
531501,0.80665
531502,0.35131
531503,0.22102
531504,0.06818
531505,0.34391
531506,0.57188
531507,0.31677
531508,0.41504
531509,0.48288
531510,0.48282
531511,0.33168
531512,0.11301
531513,0.49654
531514,0.002855
531515,0.11542
531516,0.14107
531517,0.004098
531518,0.16516
531519,0.31808
531520,0.7431
531521,0.46323
531522,0.68154
531523,0.34252
531524,0.45237
531525,0.5399
531526,0.44398
531527,0.033619
531528,0.71247
531529,0.82471
531530,0.12749
531531,0.29103
531532,0.5099
531533,0.017833
531534,0.025728
531535,0.5828
531536,0.44311
531537,0.26935
531538,0.18988
531539,0.42959
531540,0.36425
531541,0.63765
531542,0.065516
531543,1
531544,0.15307
531545,0.058539
531546,0.022298
531547,0.20429
531548,0.27248
531549,0.10212
531550,0.1403
531551,0.12495
531552,0.70478
531553,0.43988
531554,0.23607
531555,0.19345
531556,0.63171
531557,0.33294
531558,0.31128
531559,0.3016
531560,0.16878
531561,0.2646
531562,0.51218
531563,0.46192
531564,0.52736
531565,0.76753
531566,0.92956
531567,0.038629
531568,0.041938
531569,0.74998
531570,0.55362
531571,0.34185
531572,0.37357
531573,0.19846
531574,0.17895
531575,0.31697
531576,0.17478
531577,0.84314
531578,0.19276
531579,0.31634
531580,0.22872
531581,0.19189
531582,0.28157
531583,0.4993
531584,0.44201
531585,0.00091
531586,0.019827
531587,0.75809
531588,0.070523
531589,0.23638
531590,0.33931
531591,0.27947
531592,0.16093
531593,0.35679
531594,0.21425
531595,0.16095
531596,0.079158
531597,0.5431
531598,0.50442
531599,0.18534
531600,0.007788
531601,0.40631
531602,0.46925
531603,0.39331
531604,0.30571
531605,1
531606,0.13012
531607,0.060032
531608,0.34634
531609,0.014366
531610,1
531611,0.73941
531612,0.31559
531613,0.20474
531614,0.38455
531615,0.085042
531616,0.15995
531617,0.18659
531618,0.43458
531619,0.044028
531620,0.95346
531621,0.21227
531622,1
531623,0.4793
531624,0.20137
531625,0.55593
531626,0.3121
531627,0.37429
531628,0.087758
531629,0.3774
531630,0.31851
531631,0.19843
531632,0.1233
531633,0.24421
531634,0.098107
531635,0.096915
531636,0.35068
531637,0.18811
531638,0.31927
531639,0.4628
531640,0.25459
531641,0.47784
531642,0.39915
531643,0.4375
531644,0.46345
531645,0.060301
531646,0.70235
531647,0.11955
531648,0.84377
531649,0.45614
531650,0.045358
531651,0.20147
531652,0.072713
531653,0.39693
531654,0.2483
531655,0.38521
531656,0.089535
531657,0.56208
531658,0.62919
531659,0.53253
531660,0.13396
531661,0.48028
531662,0.15313
531663,0.15506
531664,0.45708
531665,0.13158
531666,0.46327
531667,0.4014
531668,0.39225
531669,0.33225
531670,0.23778
531671,0.2709
531672,0.38134
531673,0.27009
531674,0.55639
531675,1
531676,0.15245
531677,0.19955
531678,0.32212
531679,0.63869
531680,0.26878
531681,0.36271
531682,0.14013
531683,0.24597
531684,0.20056
531685,0.22121
531686,0.1825
531687,0.17031
531688,0.078527
531689,0.46178
531690,0.58451
531691,0.017735
531692,0.16231
531693,0.51227
531694,0.88841
531695,0.41129
531696,0.26959
531697,0.034825
531698,0.15105
531699,0.32476
531700,0.31964
531701,0.009334
531702,0.30429
531703,0.29151
531704,0.015952
531705,0.30406
531706,0.090683
531707,0.4819
531708,0.12157
531709,0.35751
531710,0.063069
531711,0.63173
531712,0.03828
531713,0.14678
531714,0.41811
531715,0.1501
531716,1
531717,0.24395
531718,0.20339
531719,0.54225
531720,0.15069
531721,1
531722,0.23692
531723,0.5617
531724,0.28675
531725,0.19896
531726,0.7548
531727,0.30185
531728,0.6326
531729,0.22715
531730,0.26081
531731,0.55854
531732,0.23137
531733,0.59202
531734,0.060644
531735,0.1064
531736,0.084894
531737,0.29516
531738,1
531739,0.42905
531740,0.33878
531741,0.19406
531742,0.39396
531743,0.39096
531744,0.3455
531745,0.32341
531746,0.042488
531747,0.23777
531748,0.43015
531749,0.24609
531750,0.023191
531751,0.38285
531752,0.35854
531753,0.23673
531754,0.1392
531755,0.29027
531756,0.51906
531757,0.18662
531758,0.89476
531759,0.060049
531760,0.39353
531761,0.040369
531762,0.4085
531763,0.38895
531764,0.12276
531765,0.27212
531766,1
531767,0.56589
531768,0.24661
531769,0.12182
531770,0.38665
531771,0.11102
531772,0.21294
531773,0.49121
531774,0.10114
531775,0.096597
531776,0.29724
531777,0.32751
531778,0.45754
531779,0.44709
531780,0.60559
531781,0.34959
531782,0.30527
531783,0.11874
531784,0.20204
531785,0.30835
531786,0.049757
531787,0.6668
531788,0.22332
531789,0.24908
531790,0.22961
531791,0.59759
531792,0.021853
531793,0.92194
531794,0.30266
531795,0.19376
531796,0.91207
531797,0.13066
531798,0.059381
531799,0.50531
531800,0.24907
531801,0.37563
531802,0.29836
531803,0.31113
531804,0.2345
531805,0.17823
531806,0.28502
531807,0.07012
531808,0.4527
531809,0.67961
531810,0.31444
531811,0.099131
531812,0.43778
531813,0.29081
531814,0.52131
531815,0.060832
531816,1
531817,0.5384
531818,0.20326
531819,0.25229
531820,0.061845
531821,0.05058
531822,0.1182
531823,0.012249
531824,0.062888
531825,0.31015
531826,0.12311
531827,0.53174
531828,0.034369
531829,0.19403
531830,0.018328
531831,0.27351
531832,0.23912
531833,0.98621
531834,0.17592
531835,0.061697
531836,0.11249
531837,0.266
531838,0.066824
531839,0.67508
531840,0.055225
531841,0.085891
531842,0.015611
531843,0.29889
531844,0.27785
531845,0.15723
531846,0.075145
531847,0.088822
531848,0.44335
531849,0.2879
531850,0.23239
531851,0.39632
531852,0.18537
531853,0.77327
531854,0.44813
531855,0.18697
531856,1
531857,0.31847
531858,0.31017
531859,0.82906
531860,0.63316
531861,0.069008
531862,0.37711
531863,0.29554
531864,0.5215
531865,0.34951
531866,0.73751
531867,0.65261
531868,0.16233
531869,0.37614
531870,0.56893
531871,0.15234
531872,0.39657
531873,0.33241
531874,0.52682
531875,0.52585
531876,0.3053
531877,0.35207
531878,0.083198
531879,0.25567
531880,1
531881,0.98996
531882,0.14784
531883,0.48076
531884,0.61498
531885,0.18376
531886,0.11706
531887,0.4901
531888,0.18825
531889,0.84945
531890,0.27023
531891,0.70388
531892,0.032412
531893,0.11082
531894,0.15659
531895,1
531896,1
531897,0.24701
531898,0.051751
531899,0.55601
531900,0.4775
531901,0.74052
531902,0.31895
531903,1
531904,0.2497
531905,0.07575
531906,0.33734
531907,0.085041
531908,0.17111
531909,0.10378
531910,0.19384
531911,0.32589
531912,0.95784
531913,0.70699
531914,0.022999
531915,0.45013
531916,0.23056
531917,0.29234
531918,0.057593
531919,0.065007
531920,0.10155
531921,0.56087
531922,0.078971
531923,0.33395
531924,0.36174
531925,0.24029
531926,0.041246
531927,0.3366
531928,0.25642
531929,0.001337
531930,0.27334
531931,0.38376
531932,0.64401
531933,0.016277
531934,0.53426
531935,0.52888
531936,0.43006
531937,0.080482
531938,0.49337
531939,0.28308
531940,0.33533
531941,0.4181
531942,0.24896
531943,0.55128
531944,0.37439
531945,0.005988
531946,0.53903
531947,0.49445
531948,0.36735
531949,0.31425
531950,0.33587
531951,0.31295
531952,0.29029
531953,0.50022
531954,0.369
531955,0.064323
531956,0.67449
531957,0.19048
531958,0.36504
531959,0.37181
531960,0.36407
531961,1
531962,0.29575
531963,0.21902
531964,0.3264
531965,0.28157
531966,0.15926
531967,0.22589
531968,0.29242
531969,0.39034
531970,0.18674
531971,0.34201
531972,0.64423
531973,0.18994
531974,0.28542
531975,0.22691
531976,0.23492
531977,0.01103
531978,0.36783
531979,0.40077
531980,0.1578
531981,0.40097
531982,0.056491
531983,0.39063
531984,0.4784
531985,0.3514
531986,0.13989
531987,0.24659
531988,0.29789
531989,0.071166
531990,0.23983
531991,0.26953
531992,1
531993,0.1672
531994,0.19682
531995,0.54546
531996,0.30764
531997,0.78698
531998,0.089729
531999,0.21689
532000,0.17122
532001,0.41758
532002,0.10939
532003,0.14725
532004,0.40876
532005,0.34738
532006,0.46085
532007,0.45601
532008,0.3407
532009,1
532010,0.33609
532011,0.28285
532012,0.0989
532013,0.070695
532014,0.12938
532015,0.48013
532016,0.49341
532017,0.29228
532018,0.86771
532019,0.15756
532020,0.31908
532021,0.075756
532022,0.18862
532023,0.48686
532024,0.42483
532025,0.27023
532026,0.58453
532027,0.13458
532028,0.085434
532029,0.021681
532030,0.3106
532031,0.38371
532032,0.57019
532033,0.30636
532034,0.14813
532035,0.3106
532036,0.22297
532037,0.27161
532038,0.38655
532039,0.26483
532040,0.45025
532041,0.10227
532042,0.2368
532043,0.52126
532044,0.009444
532045,0.070705
532046,0.18369
532047,0.16896
532048,0.2127
532049,0.43633
532050,0.46127
532051,0.40967
532052,0.43474
532053,0.46082
532054,0.010761
532055,0.25061
532056,0.53687
532057,0.13627
532058,0.18895
532059,0.36276
532060,0.52456
532061,0.31942
532062,0.38783
532063,0.14074
532064,0.033762
532065,0.53869
532066,0.26692
532067,0.10049
532068,0.10931
532069,1
532070,0.15234
532071,0.13091
532072,0.16281
532073,0.32102
532074,0.54039
532075,0.01817
532076,0.51529
532077,0.011619
532078,0.18869
532079,0.35852
532080,0.10575
532081,0.25894
532082,0.16724
532083,0.42631
532084,0.30258
532085,0.075309
532086,0.99799
532087,0.15107
532088,0.36667
532089,0.37116
532090,0.33324
532091,0.25166
532092,0.019993
532093,0.23275
532094,0.30543
532095,0.19908
532096,0.22725
532097,0.28606
532098,1
532099,0.22064
532100,0.29276
532101,0.66001
532102,0.018651
532103,0.28831
532104,0.64414
532105,0.20814
532106,0.3625
532107,0.23665
532108,0.25643
532109,0.73879
532110,0.26473
532111,0.78199
532112,0.025946
532113,0.026332
532114,0.57539
532115,0.51338
532116,0.4139
532117,0.17337
532118,0.59776
532119,0.081939
532120,0.46493
532121,0.26186
532122,0.43707
532123,0.14265
532124,0.27071
532125,0.99571
532126,0.61057
532127,0.76083
532128,0.98045
532129,0.44591
532130,0.34899
532131,0.083443
532132,0.016159
532133,0.56023
532134,0.13782
532135,0.031784
532136,0.078149
532137,0.44941
532138,0.060947
532139,0.37541
532140,0.90582
532141,0.18052
532142,0.22167
532143,0.43281
532144,0.39935
532145,0.089006
532146,0.2448
532147,1
532148,0.34995
532149,0.39976
532150,0.42619
532151,0.26937
532152,1
532153,0.18013
532154,0.3874
532155,0.38432
532156,0.45087
532157,0.63505
532158,0.32268
532159,0.24077
532160,0.76289
532161,1
532162,1
532163,0.59868
532164,0.2716
532165,0.062291
532166,0.40603
532167,0.060235
532168,0.97939
532169,0.023383
532170,0.25024
532171,0.14416
532172,0.28982
532173,0.15458
532174,0.2631
532175,0.019072
532176,0.29036
532177,0.58489
532178,0.53299
532179,0.65424
532180,0.46755
532181,0.21492
532182,0.16648
532183,0.418
532184,0.21049
532185,0.91784
532186,0.70935
532187,0.46471
532188,0.46918
532189,0.12685
532190,0.81071
532191,0.4333
532192,0.33491
532193,0.10719
532194,0.22971
532195,0.2596
532196,0.31749
532197,1
532198,0.41261
532199,0.52097
532200,0.02361
532201,0.28337
532202,0.15805
532203,0.3192
532204,0.3695
532205,0.17565
532206,0.39746
532207,0.067096
532208,0.11687
532209,1
532210,0.13957
532211,1
532212,0.15908
532213,0.19331
532214,1
532215,0.46319
532216,0.4158
532217,0.16611
532218,0.34183
532219,0.058985
532220,0.28993
532221,0.35475
532222,0.045527
532223,0.33182
532224,0.58693
532225,0.23677
532226,0.051337
532227,0.93391
532228,0.46202
532229,0.028059
532230,0.87829
532231,1
532232,0.53141
532233,0.43957
532234,0.28055
532235,0.022653
532236,0.14561
532237,0.69686
532238,0.45757
532239,0.69063
532240,0.31378
532241,0.25468
532242,0.14688
532243,0.40792
532244,0.25895
532245,0.13938
532246,0.28191
532247,1
532248,0.57812
532249,0.21916
532250,0.055067
532251,0.12496
532252,0.39678
532253,0.17758
532254,0.33449
532255,0.32695
532256,0.16438
532257,0.7864
532258,0.30887
532259,0.12572
532260,0.20867
532261,0.2695
532262,0.17806
532263,0.24459
532264,0.25096
532265,0.63652
532266,0.38282
532267,0.50632
532268,0.23556
532269,0.21389
532270,0.22314
532271,0.18894
532272,1
532273,0.35147
532274,0.21496
532275,0.37134
532276,0.98046
532277,0.29167
532278,0.23559
532279,0.086757
532280,0.25531
532281,0.34058
532282,0.31327
532283,0.060612
532284,0.037403
532285,0.38735
532286,0.34039
532287,0.53068
532288,0.40314
532289,0.29957
532290,0.11928
532291,0.4043
532292,0.20307
532293,0.72203
532294,0.63106
532295,0.54731
532296,0.56725
532297,0.60636
532298,0.48193
532299,0.083482
532300,0.25528
532301,0.56742
532302,0.21515
532303,0.28197
532304,0.080582
532305,0.35735
532306,0.34485
532307,0.1523
532308,0.21408
532309,0.81461
532310,0.020544
532311,0.53024
532312,0.37434
532313,0.27873
532314,0.84751
532315,0.24036
532316,0.72489
532317,0.40993
532318,0.95184
532319,0.079748
532320,0.62644
532321,0.43338
532322,0.26407
532323,0.62282
532324,0.066683
532325,0.30622
532326,0.24067
532327,0.13573
532328,0.46422
532329,0.29047
532330,0.74834
532331,0.041448
532332,0.11891
532333,0.22503
532334,0.62203
532335,0.32985
532336,0.086583
532337,0.61056
532338,0.25225
532339,0.39728
532340,0.17424
532341,0.007738
532342,0.18629
532343,0.2312
532344,0.31019
532345,0.057346
532346,0.44048
532347,0.25082
532348,0.23825
532349,0.88106
532350,0.49463
532351,0.62823
532352,0.41869
532353,0.25568
532354,0.22619
532355,0.057149
532356,0.075914
532357,0.13208
532358,0.2725
532359,0.32224
532360,0.27042
532361,0.24451
532362,0.74568
532363,0.56492
532364,0.31154
532365,0.1465
532366,0.33102
532367,0.31584
532368,0.18321
532369,0.53521
532370,0.41842
532371,0.38169
532372,0.39538
532373,0.092364
532374,0.31018
532375,1
532376,0.61172
532377,0.34608
532378,0.64497
532379,0.32694
532380,0.072104
532381,0.68782
532382,0.64488
532383,0.14984
532384,0.059539
532385,0.016212
532386,0.14322
532387,1
532388,0.08733
532389,0.48785
532390,0.27157
532391,0.34557
532392,0.53015
532393,1
532394,0.4967
532395,0.25855
532396,0.32695
532397,0.19691
532398,0.33534
532399,0.058665
532400,0.39799
532401,0.34892
532402,0.74958
532403,0.051929
532404,0.18638
532405,0.047186
532406,0.25321
532407,0.28225
532408,0.022644
532409,0.54806
532410,0.37396
532411,0.21805
532412,0.10869
532413,0.1881
532414,0.30941
532415,0.53906
532416,0.20862
532417,0.17749
532418,0.15561
532419,0.57404
532420,0.010526
532421,0.80453
532422,0.38727
532423,0.5677
532424,0.3635
532425,0.13335
532426,0.3637
532427,0.25967
532428,0.39429
532429,0.095237
532430,0.11528
532431,0.4295
532432,0.031475
532433,0.25983
532434,0.38007
532435,0.2295
532436,0.1734
532437,0.76777
532438,0.081542
532439,0.8519
532440,0.23182
532441,0.39055
532442,0.81834
532443,0.13757
532444,0.25645
532445,0.22164
532446,0.092463
532447,0.23941
532448,0.30988
532449,0.074392
532450,0.49858
532451,0.33585
532452,0.15366
532453,0.44285
532454,0.31308
532455,0.25643
532456,0.11587
532457,0.30812
532458,0.16426
532459,0.38077
532460,0.28612
532461,0.40795
532462,0.20455
532463,0.13373
532464,0.27777
532465,0.1875
532466,0.030479
532467,0.8028
532468,0.15413
532469,0.71864
532470,0.26437
532471,0.51801
532472,0.59031
532473,0.38525
532474,1
532475,0.15334
532476,0.71892
532477,0.35262
532478,0.5479
532479,0.25654
532480,0.14116
532481,0.063111
532482,0.062875
532483,0.089858
532484,0.040298
532485,0.24562
532486,0.8907
532487,0.14669
532488,0.2239
532489,0.006449
532490,0.23665
532491,0.001585
532492,0.54011
532493,0.32159
532494,0.044068
532495,0.08023
532496,0.22177
532497,0.17329
532498,0.10398
532499,0.40777
532500,0.27619
532501,0.57167
532502,0.084283
532503,0.007463
532504,0.83318
532505,0.23952
532506,0.50298
532507,0.30038
532508,0.62873
532509,1
532510,0.61653
532511,0.16695
532512,0.4298
532513,0.001983
532514,0.3854
532515,0.13381
532516,0.2578
532517,0.60053
532518,0.060869
532519,0.16546
532520,0.94848
532521,0.25233
532522,0.5705
532523,0.5493
532524,0.022055
532525,1
532526,0.30963
532527,0.3811
532528,0.090957
532529,0.29967
532530,0.23408
532531,0.21928
532532,0.23197
532533,0.32659
532534,0.45544
532535,0.34925
532536,0.012605
532537,0.12691
532538,0.085206
532539,0.5259
532540,0.62084
532541,1
532542,0.55256
532543,0.10795
532544,0.26906
532545,0.27675
532546,0.15912
532547,0.21278
532548,0.16286
532549,0.61682
532550,0.8767
532551,0.2145
532552,0.10676
532553,0.66232
532554,0.10064
532555,0.79454
532556,0.21042
532557,0.15159
532558,0.044631
532559,0.14698
532560,1
532561,0.036541
532562,0.97646
532563,0.3424
532564,0.10174
532565,0.12353
532566,0.30841
532567,0.22585
532568,0.42542
532569,0.17029
532570,0.25071
532571,0.4987
532572,0.3224
532573,0.60722
532574,0.54592
532575,0.15884
532576,0.018265
532577,0.43927
532578,0.13848
532579,0.04413
532580,0.22581
532581,0.45666
532582,0.6643
532583,0.27608
532584,0.28967
532585,0.53465
532586,0.62282
532587,0.23685
532588,0.20261
532589,0.38827
532590,0.63165
532591,0.081833
532592,0.29633
532593,0.51294
532594,0.2107
532595,0.34358
532596,0.32786
532597,0.053799
532598,0.6803
532599,0.22724
532600,1
532601,0.42064
532602,0.010817
532603,0.469
532604,0.92761
532605,0.19843
532606,0.031761
532607,0.13287
532608,0.60478
532609,0.42864
532610,0.2117
532611,0.20843
532612,0.20705
532613,0.28408
532614,0.18655
532615,0.1736
532616,0.39427
532617,1
532618,0.39962
532619,0.33313
532620,0.12505
532621,0.24792
532622,0.46894
532623,0.95361
532624,0.2329
532625,0.23955
532626,0.46392
532627,0.18901
532628,0.031615
532629,0.18898
532630,0.31441
532631,0.11856
532632,0.12424
532633,0.51042
532634,0.16126
532635,0.24136
532636,0.37108
532637,0.046159
532638,0.15902
532639,0.19988
532640,0.27756
532641,0.59575
532642,0.30651
532643,0.31881
532644,0.7292
532645,0.26403
532646,0.28788
532647,0.11153
532648,0.14063
532649,0.26656
532650,0.18643
532651,0.49672
532652,0.2754
532653,0.20052
532654,0.12567
532655,0.14841
532656,0.35965
532657,0.025176
532658,0.47261
532659,0.44017
532660,0.29697
532661,0.16978
532662,1
532663,0.27179
532664,0.8028
532665,0.1451
532666,0.22684
532667,0.16378
532668,0.084635
532669,0.30313
532670,0.433
532671,0.48817
532672,0.36525
532673,0.42035
532674,0.13722
532675,0.15927
532676,0.32276
532677,0.088612
532678,0.14322
532679,0.38628
532680,0.18427
532681,0.14254
532682,0.26018
532683,0.092556
532684,0.41954
532685,0.86371
532686,0.16898
532687,0.17424
532688,0.10783
532689,1
532690,0.32063
532691,0.72752
532692,0.4434
532693,0.4073
532694,0.032715
532695,0.25887
532696,0.34839
532697,0.063826
532698,0.003586
532699,0.031642
532700,0.22697
532701,0.09183
532702,0.40803
532703,0.20109
532704,0.040913
532705,0.42726
532706,0.25201
532707,0.47821
532708,0.39397
532709,0.15798
532710,0.74786
532711,0.089431
532712,0.059161
532713,0.38937
532714,0.033751
532715,0.051659
532716,1
532717,0.3071
532718,0.097681
532719,0.23005
532720,0.47565
532721,0.080486
532722,0.75161
532723,0.33023
532724,0.17805
532725,0.49851
532726,0.48057
532727,0.52644
532728,0.24455
532729,0.57823
532730,0.35623
532731,0.43907
532732,0.42702
532733,0.21274
532734,0.16281
532735,0.23118
532736,0.058229
532737,0.38641
532738,0.40174
532739,1
532740,0.21674
532741,0.34355
532742,0.32842
532743,0.017182
532744,0.11341
532745,0.081679
532746,0.058536
532747,0.077709
532748,0.55776
532749,0.87052
532750,0.24195
532751,0.17193
532752,0.83683
532753,0.13979
532754,0.25692
532755,0.080367
532756,0.40412
532757,0.16396
532758,0.34407
532759,0.35747
532760,0.33888
532761,0.073352
532762,0.84096
532763,0.48288
532764,0.29748
532765,0.52517
532766,0.13082
532767,0.047484
532768,0.29582
532769,0.40515
532770,0.23163
532771,0.37154
532772,0.34704
532773,0.30781
532774,0.25311
532775,0.06296
532776,0.45969
532777,0.22496
532778,0.461
532779,0.18233
532780,0.2607
532781,0.13389
532782,0.11788
532783,0.24519
532784,0.64724
532785,0.20672
532786,0.36536
532787,0.23627
532788,0.39469
532789,1
532790,0.46805
532791,0.49834
532792,0.27891
532793,1
532794,0.39016
532795,0.66591
532796,0.63436
532797,0.32551
532798,0.030522
532799,0.256
532800,0.22886
532801,0.84798
532802,0.35378
532803,0.090148
532804,0.089525
532805,0.40413
532806,0.55555
532807,0.83297
532808,0.13016
532809,0.28355
532810,0.065496
532811,0.25508
532812,0.40753
532813,0.40565
532814,0.014466
532815,0.43981
532816,0.74258
532817,0.77883
532818,0.79784
532819,0.31193
532820,0.15909
532821,0.16336
532822,1
532823,0.31759
532824,0.074866
532825,0.46474
532826,0.53024
532827,0.18236
532828,0.66267
532829,0.2683
532830,0.62016
532831,0.3903
532832,0.31953
532833,0.22037
532834,0.18186
532835,0.19987
532836,0.1177
532837,0.15825
532838,0.23841
532839,0.65863
532840,0.090132
532841,0.060697
532842,0.66003
532843,0.15451
532844,0.12154
532845,0.56956
532846,0.012618
532847,0.21653
532848,0.28138
532849,0.26387
532850,1
532851,0.29768
532852,0.25326
532853,0.19229
532854,0.25063
532855,0.35062
532856,0.13588
532857,0.02607
532858,0.058888
532859,0.053866
532860,0.38967
532861,0.33041
532862,0.29614
532863,0.31063
532864,0.010607
532865,0.014603
532866,0.63967
532867,0.20542
532868,0.22218
532869,0.22284
532870,0.066439
532871,0.22158
532872,0.13712
532873,0.65009
532874,0.057549
532875,0.11599
532876,0.12888
532877,0.40635
532878,0.59525
532879,0.21947
532880,0.36068
532881,0.25826
532882,0.90353
532883,0.17121
532884,0.12225
532885,0.49575
532886,0.38629
532887,0.22209
532888,0.31546
532889,0.33165
532890,0.48231
532891,0.5706
532892,0.005334
532893,0.1076
532894,0.065797
532895,0.2149
532896,0.56605
532897,0.86416
532898,0.24435
532899,0.35243
532900,0.30812
532901,0.072104
532902,0.077687
532903,0.84781
532904,0.18677
532905,0.33609
532906,0.53527
532907,0.091638
532908,0.32671
532909,0.19065
532910,0.082763
532911,0.74609
532912,0.21438
532913,0.38212
532914,0.037873
532915,0.07139
532916,0.78728
532917,1
532918,0.044903
532919,0.25644
532920,0.31975
532921,0.44091
532922,0.3424
532923,0.34537
532924,0.10806
532925,0.84684
532926,1
532927,0.41226
532928,0.68639
532929,0.80383
532930,0.060471
532931,0.80702
532932,0.11822
532933,0.24568
532934,0.38999
532935,0.075588
532936,0.35204
532937,0.23036
532938,0.16627
532939,0.90074
532940,0.16041
532941,0.30946
532942,0.25815
532943,0.66321
532944,0.33582
532945,0.28588
532946,0.41799
532947,0.19672
532948,0.43416
532949,0.3557
532950,0.45745
532951,0.88301
532952,0.1545
532953,0.58993
532954,0.3741
532955,0.3183
532956,0.15341
532957,0.62431
532958,0.1005
532959,0.51067
532960,0.19841
532961,0.16551
532962,0.21656
532963,0.21017
532964,0.052533
532965,0.10605
532966,0.76831
532967,0.11507
532968,0.096921
532969,0.22055
532970,0.070207
532971,0.11911
532972,0.11717
532973,0.19098
532974,0.036491
532975,0.92212
532976,0.15283
532977,0.09002
532978,0.14429
532979,0.26061
532980,0.050585
532981,0.29786
532982,0.21576
532983,0.090798
532984,0.265
532985,0.72864
532986,0.45047
532987,0.65366
532988,0.10083
532989,0.57731
532990,0.27845
532991,0.050653
532992,0.19913
532993,0.26308
532994,0.21088
532995,0.73576
532996,0.40704
532997,0.32162
532998,0.16727
532999,0.16249
533000,0.45439
533001,0.063362
533002,0.084232
533003,0.18987
533004,0.079823
533005,0.02931
533006,0.2964
533007,0.029216
533008,0.72929
533009,0.13007
533010,0.18723
533011,0.13941
533012,0.23689
533013,0.40379
533014,0.24962
533015,0.33332
533016,0.34839
533017,0.17602
533018,0.75719
533019,0.67892
533020,0.57279
533021,0.24308
533022,0.25712
533023,0.025941
533024,0.14898
533025,0.54711
533026,0.63368
533027,0.66917
533028,0.51958
533029,0.47678
533030,0.1398
533031,0.60493
533032,0.21548
533033,0.18325
533034,0.26597
533035,0.30095
533036,0.26966
533037,0.36555
533038,0.62187
533039,0.25781
533040,0.23618
533041,0.35809
533042,0.37414
533043,0.71977
533044,0.24298
533045,0.26472
533046,0.37721
533047,0.07501
533048,0.44745
533049,0.35199
533050,0.18237
533051,0.8049
533052,0.19812
533053,0.99624
533054,0.42115
533055,0.81532
533056,0.46715
533057,0.29272
533058,0.048848
533059,0.13401
533060,0.37151
533061,0.58307
533062,0.13604
533063,0.20415
533064,1
533065,0.33584
533066,0.16002
533067,0.12169
533068,0.085056
533069,0.12461
533070,0.34749
533071,0.079484
533072,0.16504
533073,0.36101
533074,0.36303
533075,0.35713
533076,0.30346
533077,1
533078,0.10322
533079,0.30384
533080,0.13507
533081,0.48721
533082,0.13403
533083,0.29741
533084,0.17207
533085,0.57809
533086,0.12181
533087,0.05024
533088,0.16218
533089,1
533090,0.17638
533091,0.14961
533092,0.07095
533093,0.47759
533094,0.23139
533095,0.27574
533096,0.31689
533097,0.28933
533098,0.50073
533099,0.52781
533100,0.28073
533101,0.17299
533102,0.17287
533103,0.054423
533104,0.912
533105,1
533106,0.13366
533107,0.41486
533108,0.20764
533109,0.12302
533110,0.14568
533111,0.13955
533112,0.16357
533113,0.30446
533114,0.1519
533115,0.13278
533116,1
533117,0.29772
533118,0.1382
533119,0.14193
533120,0.62938
533121,0.35122
533122,0.30056
533123,0.39061
533124,0.1733
533125,0.37696
533126,0.050365
533127,0.39726
533128,0.062556
533129,1
533130,0.97784
533131,0.90815
533132,0.19588
533133,0.14961
533134,0.085053
533135,0.59531
533136,0.15369
533137,0.22513
